image,R_z_mean,R_z_std,R_z_skew,R_z_kurtosis,G_z_mean,G_z_std,G_z_skew,G_z_kurtosis,B_z_mean,B_z_std,B_z_skew,B_z_kurtosis
079,0.11629806373852646,0.93148090281405,0.5944254065818277,6.691158859115237,-0.1953589423606924,0.9285042538760165,0.7711579659890445,8.942239882819859,0.08016207965602397,0.9283903007618549,0.9065267011982097,10.870242151590922
080,-0.17251427061643945,1.102031239701893,0.9912732584678128,5.513017810104476,-0.23271690392018424,1.1689964716844954,0.7782348781306213,3.5433887101997836,-0.125934701783584,1.0708181833343624,1.265753411324118,8.771600205931447
081,0.15251348564893255,1.2280484087098706,0.08095201782496375,1.0745048621874114,0.20949344688245453,1.2245387891410482,0.012636992219232094,1.4874609896720017,-0.24801276180479156,1.224621060466384,0.046629948003621885,1.7925955228862556
082,-0.18059484691779235,1.086807354341765,0.13226952272550627,0.0062390711282271916,0.15217751555503428,1.080945102699358,0.14706019196681652,0.06459258514313371,0.15920096798249786,1.081315066866462,0.1478129418818528,0.145772312861141
083,-0.06128623879525427,0.49213587035908435,1.685248907498225,32.69252912716047,0.039780259133817886,0.48654644310900735,1.7321192278619622,35.058169489588416,-0.08353078345043759,0.5097487033591823,1.9320189143065618,39.75001858249307
084,0.18975028723390125,1.1355299569821675,0.035513786133810954,0.4516178088774456,-0.179956852900346,1.1178951438793252,-0.06595573410114824,0.45898352267172404,0.23435440535159807,1.1634544495544328,0.10100625769268995,0.883230431566314
085,0.23092036485148262,1.205135049282289,0.34839832573841506,2.173934164751235,-0.19431164151465757,1.1705589017191624,0.4575828762073969,2.6395224362314105,0.27153020838854497,1.213440974660683,0.41497789996824314,2.0616454550691286
086,0.2272316558513681,1.1883869744956381,0.2778676633464047,1.2988438797511366,-0.1710360930318453,1.1598923012768212,0.3377208396033642,1.954269432643887,0.3171833680661332,1.18635117458766,0.45918619664925003,3.113765796191495
087,-0.0981969650552312,0.9582680242064202,0.015646781995783274,0.4553839971063085,0.09272146478866777,0.9579490488383416,0.15165053964537564,1.2321601218136644,-0.15104673063031476,0.9360542921628541,0.42512114060504774,3.0698877016100106
088,-0.19823765066251609,1.1039240401494295,0.1291931345686756,0.730815423974823,0.2507486494346657,1.0694911484695078,0.04783680528269069,1.9134536308057664,-0.1415686816984478,1.0834695886825372,0.4072394543020495,1.941142306131037
