image,noisy_psnr,denoised_psnr,delta_psnr,noisy_ssim,denoised_ssim,delta_ssim,runtime_seconds
120,16.878014312716857,21.243885902537883,4.365871589821026,0.5834157886766628,0.7451559898044288,0.161740201127766,0.18559239999740385
121,18.020104697232973,24.96726587994118,6.947161182708207,0.2894650728876386,0.5826594962941362,0.29319442340649754,0.1882041999924695
122,22.241257797274237,26.198420167661286,3.9571623703870493,0.6791506176598879,0.8446344134817529,0.165483795821865,0.19071680000342894
123,19.444966411954177,26.374642761275098,6.929676349320921,0.456947589020654,0.8110450523196807,0.3540974632990267,0.19349140000122134
124,20.181261743510333,28.961935690378546,8.780673946868212,0.28569940387436127,0.7538103575025034,0.4681109536281421,0.18698420000146143
125,19.822495630403097,23.85762331878859,4.035127688385494,0.5696948032001753,0.7961697411620617,0.22647493796188645,0.1899820999969961
126,20.43466670687738,28.757280937001177,8.322614230123797,0.19696742725222158,0.7082262592541747,0.5112588320019531,0.18284110000240617
127,20.133479815469425,24.634609494115725,4.501129678646301,0.3789912685365358,0.6707571072928978,0.29176583875636203,0.18690780000179075
128,16.770172974315894,22.81754996249584,6.047376988179945,0.3443906164820783,0.5591850944435226,0.2147944779614443,0.18594730000768322
129,17.11344990287847,25.65673822744329,8.54328832456482,0.09055336577451371,0.4955729524058318,0.4050195866313181,0.1902193999994779
130,18.20371752129764,27.87009921048089,9.66638168918325,0.10576066419077068,0.5992500274189234,0.49348936322815273,0.1891265000012936
131,17.75379940977156,23.09895528175444,5.345155871982879,0.4185919647410005,0.6872126373602132,0.2686206726192127,0.1895312999986345
132,17.791842974179122,24.40110387044877,6.6092608962696495,0.3551447877180738,0.6981943336011556,0.3430495458830818,0.1846600999997463
133,21.777941295099875,28.37937567779258,6.601434382692705,0.3046098069309164,0.7000684402848582,0.39545863335394177,0.18584689999988768
134,17.10687106976317,23.11509066745376,6.008219597690591,0.4029387762703242,0.6792489621164819,0.2763101858461577,0.18947990000015125
135,16.783250326800612,23.09680265887595,6.313552332075339,0.5824606216067867,0.8407010890468046,0.25824046744001794,0.19015000000945292
136,20.20167075826877,25.004950501921584,4.803279743652816,0.6672039162451933,0.8610288558231773,0.19382493957798408,0.1908217999880435
137,15.677097997594224,22.941211506399565,7.264113508805341,0.286802279236682,0.6272914635010428,0.3404891842643608,0.1920733000006294
138,18.70237426246487,23.984134475136393,5.281760212671525,0.43715538407261123,0.7033116851680923,0.26615630109548105,0.1890584999928251
139,20.44035511135541,24.791463207707537,4.351108096352128,0.3706802490439691,0.6246730913264658,0.25399284228249663,0.18951779999770224
140,19.480681842159285,24.497573937765296,5.016892095606011,0.5878644068795098,0.8076478616680619,0.2197834547885521,0.18489859999681357
141,18.24587033528105,23.437607358743037,5.191737023461986,0.5518378270839807,0.7571449062200513,0.2053070791360706,0.18574980000266805
142,16.540667883209043,21.312523647911796,4.771855764702753,0.608621007437767,0.8004870022693481,0.19186599483158107,0.18674849999661092
143,21.235107308422755,24.51001203380704,3.2749047253842853,0.702410494529432,0.813240970370619,0.11083047584118699,0.18552569999883417
144,22.003212242136225,28.394974960725797,6.391762718589572,0.4024261158098859,0.7683932663639138,0.3659671505540279,0.18486449999909382
145,21.42214358214963,25.4180717519112,3.9959281697615694,0.7548447474033008,0.8803405210407642,0.12549577363746345,0.19382669999322388
146,18.798012225140564,23.642835772055705,4.844823546915141,0.571465300349756,0.7744420762063203,0.20297677585656437,0.18414470000425354
147,19.539780661154474,26.8922025401716,7.352421879017125,0.4078920081802049,0.762350685298729,0.3544586771185241,0.1876400999899488
148,20.71526120592857,24.880835053142608,4.165573847214038,0.62978678977476,0.8000420116525956,0.1702552218778356,0.18678459999500774
149,26.860215321567633,31.790520130923113,4.93030480935548,0.6209081847455932,0.8388547454708947,0.2179465607253015,0.185849400004372
150,16.32848365824945,23.114245099367903,6.785761441118453,0.3351859648974352,0.6735938491190723,0.3384078842216371,0.1890382999990834
151,28.010253940740935,30.917355145850337,2.9071012051094023,0.7865798653703041,0.8935037047545974,0.10692383938429328,0.1860383000021102
152,16.66941554410935,23.115019211808224,6.445603667698876,0.21099488439364247,0.4549516745139448,0.24395679012030233,0.1889211000088835
153,20.382153416066963,24.51990161497322,4.137748198906259,0.7341881365397619,0.872282868643023,0.13809473210326106,0.18404559999180492
154,16.104580320764036,21.882122488806154,5.7775421680421175,0.3845735056083382,0.6257707684534602,0.24119726284512205,0.19045290000212844
155,20.56038305964828,24.785098956460615,4.224715896812334,0.3169144670496137,0.5330908616707705,0.2161763946211568,0.1905702000076417
156,17.587081933918146,23.011963268085754,5.424881334167608,0.4007422647038648,0.6887321767737804,0.2879899120699156,0.18562550000206102
157,20.104430723705136,26.993486630735852,6.889055907030716,0.4385343947032774,0.7994653219375493,0.3609309272342719,0.1869200999935856
158,19.62899496743914,26.524078213078038,6.895083245638897,0.41277630789925607,0.7268349521779037,0.31405864427864766,0.18677119999483693
159,20.07121486619318,23.5813316055979,3.510116739404719,0.6568033235873592,0.8031016599488726,0.14629833636151346,0.18708450000849552
160,19.95593964534976,27.312075403052027,7.356135757702269,0.4298396768895551,0.7974752548131848,0.3676355779236297,0.19045540000661276
161,18.569145682760727,29.336270044174558,10.767124361413831,0.10258063396037531,0.7105424624426754,0.6079618284823001,0.18868120000115596
162,18.565701007635116,29.02288624984056,10.457185242205444,0.14356237203511027,0.6678364113341476,0.5242740392990374,0.18709880000096746
163,16.93961984753032,20.37110743910388,3.4314875915735605,0.6669520226382902,0.7725075270110621,0.10555550437277184,0.18843209999613464
164,17.241362800670466,23.42287332892774,6.181510528257274,0.41319237297185274,0.7190613299305849,0.3058689569587322,0.18560109999089036
165,26.999432447357155,28.618108332170095,1.6186758848129408,0.8983111560484979,0.9345692087011304,0.03625805265263249,0.187335599999642
166,18.4019940077978,24.16725733847118,5.765263330673381,0.4043092668958628,0.7098353662789281,0.3055260993830653,0.1855985000001965
167,18.91090917149024,24.90098187486684,5.990072703376601,0.3748629390658249,0.7123588235645802,0.33749588449875534,0.18853429998853244
168,16.364426319020005,21.90508889009304,5.540662571073035,0.42857249583760154,0.6602306205827239,0.23165812474512232,0.18860809999750927
169,18.49308432795628,23.75841185221956,5.265327524263281,0.40496560261502773,0.6936509961383776,0.2886853935233498,0.18427230000088457
170,20.339787155536612,29.487989401372772,9.14820224583616,0.19101548029133975,0.7180815547469538,0.527066074455614,0.18588390000513755
171,17.306405110877535,24.440047292946467,7.133642182068932,0.31952528361547045,0.6842279553231192,0.36470267170764875,0.18740629999956582
172,20.299120510694287,24.889871033575716,4.590750522881429,0.43908383754245933,0.7055462898984671,0.2664624523560078,0.18886739999288693
173,21.491458580044274,25.52369710321285,4.0322385231685764,0.6858849271291635,0.8487500418860042,0.16286511475684073,0.18668949999846518
174,23.34330612771964,25.424445781750308,2.081139654030668,0.8525918735262636,0.8998228265960458,0.0472309530697822,0.18752849999873433
175,19.7689853095789,27.932412106082776,8.163426796503877,0.3180688182545878,0.7397437784864312,0.4216749602318434,0.1890786999865668
176,27.61862188238281,31.15358843575939,3.5349665533765773,0.8381866978668323,0.9257209103996055,0.08753421253277316,0.1841744999983348
177,17.251894159536104,21.235194881420547,3.9833007218844436,0.6052940663839784,0.7384208189999435,0.13312675261596507,0.18754830000398215
178,20.783720818371314,25.583599746134844,4.79987892776353,0.5712151805013336,0.8015012938670326,0.23028611336569904,0.18729159999929834
179,19.37866561869296,29.460315721885515,10.081650103192555,0.22077915018772276,0.7278473218811996,0.5070681716934768,0.1896176000009291
180,19.16841904678052,24.321752333425998,5.153333286645477,0.4846133295194401,0.7347243160355679,0.2501109865161278,0.18636039999546483
181,18.861817951993096,24.164177648681328,5.302359696688232,0.469563681879805,0.7295804490986123,0.2600167672188073,0.1892643000028329
182,26.359096990257477,30.753339042195105,4.394242051937628,0.7014548637373458,0.8527829718481031,0.15132810811075736,0.1898780000046827
183,15.756921181227455,20.92904167137094,5.1721204901434845,0.4486892001765242,0.6619597592241674,0.2132705590476432,0.18601089999719989
184,19.642234544135793,22.998075906984475,3.3558413628486825,0.7286567533941354,0.8200867452248679,0.09142999183073253,0.18598070000007283
185,22.419673490856155,27.575061455132545,5.15538796427639,0.6007969931028829,0.8283529608852377,0.22755596778235476,0.1903625999984797
186,28.407781765148428,33.84704191570121,5.439260150552784,0.8085675251985439,0.934313381256776,0.12574585605823208,0.19140310000511818
187,18.862935601607912,24.71585107575241,5.852915474144499,0.41010742053488736,0.7211050033979992,0.31099758286311185,0.1831986000033794
188,21.214645459653283,28.804966772836753,7.59032131318347,0.1515289082695648,0.5744436013139832,0.4229146930444184,0.19008620000386145
189,27.539356329594643,30.58700360546826,3.0476472758736186,0.8456590623883568,0.9243626181952361,0.07870355580687938,0.1907140000112122
190,17.461628830538487,22.65580792567652,5.194179095138033,0.29074290592163743,0.6224772868512877,0.33173438092965024,0.1878567999956431
191,16.499462582189068,21.326275970130098,4.82681338794103,0.5634814114161948,0.7788288281667018,0.21534741675050706,0.18791639999835752
192,17.82815646105999,23.70321671609269,5.8750602550327,0.38827786848641727,0.6777593021545982,0.28948143366818097,0.18889520000084303
193,26.88199531388239,30.054072792786428,3.17207747890404,0.7777979683094776,0.8838773822470057,0.10607941393752818,0.19116760000179056
