image,noisy_psnr,denoised_psnr,delta_psnr,noisy_ssim,denoised_ssim,delta_ssim,runtime_seconds
156,17.587081933918146,22.67702562736407,5.089943693445925,0.4007422647038648,0.6758093524986091,0.27506708779474426,0.19387509999796748
157,20.104430723705136,26.51581244308008,6.411381719374944,0.4385343947032774,0.7808240867078217,0.3422896920045443,0.17565089999698102
158,19.62899496743914,26.060147658197273,6.4311526907581325,0.41277630789925607,0.7109719963170789,0.2981956884178228,0.1742347000108566
159,20.07121486619318,23.235737339221252,3.1645224730280717,0.6568033235873592,0.7886811593691171,0.13187783578175793,0.17332919999898877
160,19.95593964534976,26.851491468071234,6.895551822721476,0.4298396768895551,0.7798445438576876,0.35000486696813254,0.17385839999769814
161,18.569145682760727,29.029672511607018,10.460526828846291,0.10258063396037531,0.6935264694237459,0.5909458354633705,0.22139799999422394
162,18.565701007635116,28.80418406333133,10.238483055696214,0.14356237203511027,0.6583257320540947,0.5147633600189845,0.18093170000065584
163,16.93961984753032,20.15665298128306,3.2170331337527394,0.6669520226382902,0.7607957657552209,0.09384374311693067,0.17396839999128133
164,17.241362800670466,23.08054580662781,5.839183005957345,0.41319237297185274,0.7038539117396985,0.29066153876784573,0.20998990000225604
165,26.999432447357155,28.405800084749877,1.406367637392723,0.8983111560484979,0.9317356048965387,0.033424448848040855,0.18365199999243487
166,18.4019940077978,23.87452278855761,5.472528780759809,0.4043092668958628,0.6948483217083915,0.29053905481252873,0.1838824000005843
167,18.91090917149024,24.595893524945943,5.684984353455704,0.3748629390658249,0.6952947180551942,0.32043177898936925,0.1791621999873314
