image,severity,RG_corr,RB_corr,GB_corr
157,0.8299840439141601,0.04728539301233316,0.05794887720161214,0.05749701206845763
158,0.9137432197311388,0.07258355781675001,0.06583888126171757,0.06481884355859394
159,0.9404761893460432,0.0880398157712163,0.07629226802317635,0.08679066882419462
160,0.8169362328038237,0.04514488383602984,0.0462733814259879,0.061585403524534295
161,1.1844240376429012,0.05945233517120667,0.057864407253517505,0.05661037044898513
162,0.9094057265483856,0.05041351506450458,0.04850398234986713,0.056152592030194196
163,1.1070479320465971,0.042702015125277576,0.03622024704359166,0.040556363015968454
164,1.1545332649081226,0.058477514450604985,0.043560044208211725,0.039396216475149584
165,0.442533699908324,0.2836894362030299,0.303578723187127,0.3046370300959338
166,1.1448733643800322,0.08113809224327179,0.07658321379158316,0.08726010967187826
167,1.0805257419771188,0.08028959216053602,0.06481052959975155,0.08124233654001607
168,1.1009979581608342,0.03217485632094517,0.020965584499655302,0.0305288239580256
169,1.2530329633313029,0.0748024728113162,0.06802668354125392,0.07996667401493829
170,0.7134492473678666,0.03947312236677055,0.04939150235680192,0.056891631556631704
171,1.1686397221659737,0.04433607711082396,0.03947903764502869,0.05723640301736336
172,1.063894557316749,0.09159249279213581,0.07470877417580556,0.09943333675514383
173,0.7827810643832493,0.10071717066930191,0.12570815831066257,0.12472583372356884
174,0.557401101866843,0.06973568752373559,0.05897875281408531,0.06937750921724968
175,0.8376238139495679,0.05072163481917901,0.0636946712882507,0.05780553587079526
176,0.4553655044736483,0.3865928693762705,0.38198483800514177,0.3853433660635974
177,1.2112735731222304,0.03636884163358231,0.0335676619713046,0.03671773432189203
178,0.8833570808092257,0.0761435117504948,0.10360597341652077,0.09746453465517839
179,0.8643504145368186,0.07354890790474139,0.055218441135708826,0.07141348427967326
180,1.099215020096888,0.0816880654686574,0.06874864037625839,0.0723467808379173
181,1.1904881823628988,0.06402378817312752,0.06128747016783562,0.07012221394502605
182,0.4726143285759356,0.31154689535212027,0.3179449596077336,0.3266004714685174
183,1.1926611187001095,0.011014517521225831,0.008518822997596882,0.021152016037988337
184,0.8327184568916745,0.038504231333167625,0.058509812975166206,0.0631081411784838
185,0.6893032889418917,0.13412928384115133,0.1399964950175054,0.15099769117907452
186,0.4064081877755677,0.3119310316966406,0.29854627922352495,0.3267443854469941
187,1.0992004647409586,0.05967336458382341,0.06795215863971234,0.05675883431639258
188,1.0703953352588478,0.17622731046999454,0.1562216441675325,0.17016444800483496
189,0.3948860766430009,0.3427489764516527,0.3350691836808443,0.31794918301713065
190,1.1260765913817423,0.06745709909883801,0.07300224697304099,0.06070574439081589
191,1.1906384036262505,0.039123425389152734,0.04593368348733265,0.05602082429187215
192,1.207758710139173,0.08635816353830152,0.08379607874993605,0.08544622223739849
193,0.4791505006178154,0.2679075306712304,0.3402296256512293,0.33435610540541655
194,0.8126969431107017,0.0810596151258123,0.07607654049162987,0.07882360871565333
195,1.2069527589211295,0.030142422463449822,0.05169145597211789,0.035270080940040915
196,0.4817800090364847,0.37454764962210146,0.4174567295301125,0.4034526127466954
197,1.2357696655793915,0.033343796636626,0.031692454336528675,0.052079351854441396
198,1.1351632935947698,0.08170428588206813,0.0783885733405982,0.0871586761278233
199,0.7756287343691161,0.052775733913784206,0.04908599504523649,0.05066280872906578
200,1.1665187914102289,0.06490252425588246,0.05990954974784692,0.0636047088536692
201,0.5020162539570988,0.26791245888316984,0.2544598315022064,0.2396336518014546
202,0.7702184706614006,0.12902512340322467,0.18317238242476477,0.16422492226792754
203,1.141737277667991,0.10062978618651679,0.08979912950133681,0.09832227158474872
204,0.7402300604131107,0.09439832002399542,0.09086438784719361,0.09884474791366044
205,1.107567460452047,0.04671064810957816,0.06734380516509203,0.05216161912897404
206,1.1818346049135513,0.08004967268011261,0.0709578739431903,0.0921036803758849
207,1.1461097631784538,0.08971535657309752,0.10075327008972519,0.11315170540855511
208,0.948530920629754,0.02142334718866235,0.04356301108968452,0.038552238927190195
209,1.0203926616430143,0.10299657809949157,0.08389339162041579,0.11573336247305448
210,0.799930128112285,0.21605880678417935,0.23086943853875502,0.21785845567659884
211,0.8088545543827286,0.13798955980062164,0.1506409359045785,0.17798207635899008
212,0.5308047820506455,0.24828964387352215,0.28790217224205655,0.29094498331295704
213,1.149118342239944,0.05546512670725295,0.04418331699516079,0.05750803347818855
214,0.6045346897324735,0.15518623778840662,0.16423200749430544,0.20654489829080136
215,0.8849518082423847,0.09710205793524579,0.0844751771370203,0.10717551479527368
216,1.1725941144389376,0.06104132604032527,0.05649558254662254,0.06102993208099371
217,0.8215465872460668,0.09140086549001497,0.08039741874865441,0.08062517888097862
218,0.9406117664383392,0.049525103286869675,0.054557955219319075,0.04981013138565206
219,0.9533026098906564,0.03694035608722069,0.055862127204156356,0.05200114099535494
220,1.1440814836855495,0.029606299679011235,0.016507266185885494,0.02688438777778295
221,0.4692684323730892,0.2255828947885016,0.20563930737446515,0.20101958250751287
222,0.9493127178254483,0.08272832741497024,0.07980117002875899,0.10537503352983958
223,1.1626408426592856,0.05877062173094095,0.06270362157524015,0.06974897728195027
224,0.8792297109202091,0.08850938860630463,0.08898068677807294,0.10190997247886313
225,1.0309713406920624,0.13018192565079667,0.11238682257647911,0.13172698048470818
226,1.0598960654114271,0.04437773338993055,0.033196813500436885,0.031460559536446664
227,1.0786180500064648,0.07621893107351708,0.07997205865290419,0.08427894242836104
228,0.9105476873365208,0.069719686451775,0.06963666700607478,0.058487475436997276
229,0.9304355015097304,0.030463663327474327,0.037896393103865576,0.026342367131349468
