image,noisy_psnr,denoised_psnr,delta_psnr,noisy_ssim,denoised_ssim,delta_ssim,runtime_seconds,severity,severity_group
186,28.407781765148428,32.976715843751975,4.568934078603547,0.8085675251985439,0.9216123605629776,0.1130448353644337,0.2041950999991968,0.4064081877755677,Low
187,18.862935601607912,24.383297815354744,5.520362213746832,0.4101074205348873,0.7054024933837928,0.2952950728489054,0.1930151999986264,1.0992004647409586,High
188,21.214645459653283,28.681328636536133,7.466683176882849,0.1515289082695648,0.5665092245862328,0.414980316316668,0.1883783000084804,1.0703953352588478,High
189,27.539356329594643,30.103571676158488,2.564215346563845,0.8456590623883568,0.915967346772056,0.0703082843836993,0.1842073000007076,0.3948860766430009,Low
190,17.461628830538487,22.436555033212542,4.974926202674055,0.2907429059216374,0.6095161200585301,0.3187732141368926,0.1914333000022452,1.1260765913817423,High
191,16.499462582189068,20.97497976293177,4.475517180742706,0.5634814114161948,0.7631325559583745,0.1996511445421797,0.1866319999971892,1.1906384036262505,High
192,17.82815646105999,23.44926649247471,5.62111003141472,0.3882778684864172,0.6609282142755596,0.2726503457891423,0.1929412000026786,1.207758710139173,High
193,26.88199531388239,29.676884289667388,2.794888975785,0.7777979683094776,0.8747612189986036,0.096963250689126,0.2041288999898824,0.4791505006178154,Low
194,20.36122677538973,22.124710839047683,1.7634840636579483,0.8497253118598359,0.8827862459623828,0.0330609341025468,0.1778785999922547,0.8126969431107017,Medium
195,16.80727665129981,23.76545542214594,6.958178770846132,0.2902151530323062,0.6320158200231121,0.3418006669908058,0.1823429999931249,1.2069527589211295,High
196,27.679196883869665,29.93582987870814,2.256632994838476,0.8069443844681631,0.8686424965455731,0.06169811207741,0.1863493999990169,0.4817800090364847,Low
197,16.483299340770312,21.304353033969367,4.821053693199055,0.4511264157625936,0.6429533050645797,0.191826889301986,0.1982415999955264,1.2357696655793915,High
198,17.794755883773096,23.395159208823188,5.600403325050092,0.3752737475127177,0.6367418863649484,0.2614681388522307,0.1924933999980567,1.1351632935947698,High
199,20.270388983007184,24.229495225945072,3.9591062429378887,0.6770563916096562,0.8250966677899836,0.1480402761803273,0.2197198000067146,0.7756287343691161,Medium
200,18.02778251181713,21.86383681339439,3.83605430157726,0.5802999476712916,0.7504650621700827,0.1701651144987911,0.1903036000003339,1.1665187914102289,High
201,25.334879650661016,28.134888205238383,2.800008554577367,0.7549012224724425,0.8614734086495471,0.1065721861771046,0.2068949999957112,0.5020162539570988,Low
202,21.915481423449847,26.338094895877088,4.422613472427241,0.5932563100697542,0.8027433440460444,0.2094870339762902,0.2094916999922134,0.7702184706614006,Medium
203,19.07698312741304,23.122472499131923,4.045489371718887,0.4211481137004778,0.6836648329594602,0.2625167192589824,0.2081153000035556,1.141737277667991,High
204,21.968284400068395,31.88483196052221,9.916547560453814,0.234624389703471,0.7735559000204993,0.5389315103170284,0.2191726000019116,0.7402300604131107,Medium
205,18.55405487679841,24.022207267570845,5.468152390772435,0.5266790982230161,0.7799202049375612,0.2532411067145451,0.1927794000075664,1.107567460452047,High
206,19.01299920007419,30.095391726089797,11.082392526015605,0.1196455502267796,0.6960417299132189,0.5763961796864392,0.2294867000018712,1.1818346049135513,High
207,18.770547020976533,23.96702359806268,5.196476577086145,0.3589879926425718,0.6219311140221784,0.2629431213796065,0.2033816999901319,1.1461097631784538,High
208,18.58429825053618,22.464919664844647,3.880621414308468,0.7226107795639128,0.8485780229568617,0.1259672433929488,0.2196907000034116,0.948530920629754,Medium
209,20.49438143484175,29.773150085243323,9.278768650401574,0.1841588588410348,0.731551547563598,0.5473926887225631,0.1892395000031683,1.0203926616430143,Medium
210,22.53213459147603,25.41724069465774,2.885106103181709,0.6124171619044064,0.782822793771819,0.1704056318674125,0.2054522999969776,0.799930128112285,Medium
211,21.188131041570976,24.50938586233865,3.321254820767677,0.5014898712930814,0.6786360832033066,0.1771462119102251,0.2079629999934695,0.8088545543827286,Medium
212,25.47042065887536,28.44185504341292,2.9714343845375595,0.7815510083681668,0.8815345876794715,0.0999835793113046,0.1987509000027785,0.5308047820506455,Low
213,17.829715868964357,23.025193101566835,5.195477232602478,0.4662871666530271,0.7417572326704227,0.2754700660173956,0.2213593000051332,1.149118342239944,High
214,24.135488826557715,28.729267517803013,4.593778691245298,0.6143585065754014,0.8230889412264073,0.2087304346510059,0.2699223999952664,0.6045346897324735,Low
215,21.170594738712342,24.85775720423797,3.687162465525624,0.6348840543406276,0.7911678872347635,0.1562838328941359,0.2193211000121664,0.8849518082423847,Medium
216,18.330735108981816,25.053767928280767,6.72303281929895,0.3536707352564783,0.7041597671487132,0.3504890318922348,0.206659600007697,1.1725941144389376,High
217,20.91179806511281,25.196906124012717,4.285108058899905,0.4742149561393259,0.6837315060558251,0.2095165499164992,0.2362117000011494,0.8215465872460668,Medium
218,19.97827613899937,26.300442907245717,6.322166768246344,0.4800655945424021,0.7832260833512003,0.3031604888087981,0.2251643999916268,0.9406117664383392,Medium
219,19.77617114470874,23.7184294923326,3.9422583476238593,0.4938422565039593,0.7179858922887704,0.2241436357848111,0.1907409999985247,0.9533026098906564,Medium
220,16.107951772537202,24.74625967285366,8.638307900316459,0.0841718469831509,0.4036697506557883,0.3194979036726374,0.1877838000073097,1.1440814836855495,High
221,25.720825953879093,28.549847941782613,2.82902198790352,0.8147601452609746,0.8961348322778441,0.0813746870168694,0.1880749000119976,0.4692684323730892,Low
222,20.40542648003957,25.84870652438333,5.443280044343766,0.4850050430994249,0.765008562827791,0.280003519728366,0.2094268000073498,0.9493127178254483,Medium
223,17.242249258670856,24.67014607969631,7.427896821025453,0.1960316131883072,0.5812916501528681,0.3852600369645609,0.2153158000000985,1.1626408426592856,High
224,20.79383387336072,26.68909275971597,5.895258886355251,0.4016325273929186,0.741255041258217,0.3396225138652983,0.1889408999995794,0.8792297109202091,Medium
225,21.199496160660523,25.559852770494427,4.360356609833904,0.4701196413415724,0.7059399436161993,0.2358203022746268,0.2086156000004848,1.0309713406920624,High
226,16.872098909576028,23.79028284502396,6.918183935447932,0.2319449567359983,0.4953904843930247,0.2634455276570264,0.230673600002774,1.0598960654114271,High
227,20.00771031062183,25.39233459069413,5.384624280072298,0.358350852316654,0.6372767967108683,0.2789259443942143,0.1887756999931298,1.0786180500064648,High
228,19.311650403455204,25.5902120801338,6.278561676678596,0.4972530487436313,0.7759466234967857,0.2786935747531543,0.1916919000068446,0.9105476873365208,Medium
229,18.68017192095666,23.030376433039464,4.350204512082804,0.7111827816421336,0.8505448363691285,0.1393620547269949,0.2259373999986564,0.9304355015097304,Medium
230,18.15800515956099,25.223654975601868,7.065649816040878,0.3534247380528086,0.6588445269690005,0.3054197889161918,0.223182400004589,0.9642727640623872,Medium
231,22.40338389441076,28.388608453083755,5.985224558672993,0.4630242560983926,0.7788912345621416,0.315866978463749,0.1751466999994591,0.7607732470281346,Medium
232,17.886644646658937,28.04263983814782,10.155995191488884,0.0779210486735095,0.6199092551022324,0.5419882064287228,0.1812477000057697,1.0550139719012803,High
233,18.6802426282572,22.17853427045725,3.4982916422000514,0.5335367922931169,0.7015539052925298,0.1680171129994129,0.2261485999915748,1.1777367174219897,High
234,19.02597913671809,24.564954671235167,5.538975534517075,0.4698952922027872,0.7268874384587427,0.2569921462559555,0.2181482000014512,0.95145666471314,Medium
235,19.869620845365915,26.457110336499653,6.587489491133738,0.3442270484159852,0.7192481241399129,0.3750210757239277,0.1939045999897644,0.834121336825246,Medium
236,17.38210753422651,23.100345945667176,5.718238411440666,0.4435502897558077,0.7220413006674429,0.2784910109116352,0.1764436999947065,1.231128077823031,High
237,21.677199233701945,26.596170149065838,4.918970915363889,0.56841567222679,0.8117006264506342,0.2432849542238442,0.2296881999936886,0.7789789123281858,Medium
238,21.03273123957744,23.866319681498084,2.8335884419206465,0.6280246652534267,0.767874128302681,0.1398494630492542,0.1937179999949876,0.9037135665695286,Medium
239,20.845151357515867,26.524168104572823,5.679016747056959,0.3841622439900715,0.712376086061098,0.3282138420710265,0.1819001999974716,1.0508569183445255,High
240,19.396965021917783,30.49760351242049,11.100638490502703,0.1402913554648326,0.745465822755162,0.6051744672903294,0.2223460000095656,0.9009136008332572,Medium
241,17.162528905320592,22.84871184027889,5.6861829349583,0.445808811922473,0.7042898561934461,0.258481044270973,0.2011371999979019,1.1434214162983976,High
242,20.2423566067713,26.246565318092983,6.004208711321684,0.462741381552675,0.7414215202662189,0.2786801387135438,0.2234626000135904,0.9257026760868012,Medium
243,20.45822679270472,27.07292739554964,6.61470060284492,0.3510763690443272,0.7252577820011737,0.3741814129568465,0.2042330999975092,0.8652968281404169,Medium
244,30.16978521911133,34.22226800558336,4.052482786472034,0.7968449111919179,0.9011247144617918,0.1042798032698738,0.1812064999976428,0.3196820385097267,Low
245,18.154360246631217,21.833170223539685,3.678809976908468,0.5703903899822182,0.6902344611561851,0.1198440711739668,0.2266700000036507,1.188333539391302,High
246,20.31753516460459,25.78849600240752,5.470960837802931,0.4903666938530167,0.7827739507150041,0.2924072568619874,0.2073912000050768,0.9040601530078668,Medium
247,23.55977314191413,27.5708541728998,4.011081030985672,0.7284010367637636,0.8694981357835303,0.1410970990197667,0.2194073999999091,0.5836623018626741,Low
248,21.466615447918084,24.20257540313569,2.7359599552176057,0.6317938073241709,0.8035329277178901,0.1717391203937192,0.1997110999946016,0.7545846036547154,Medium
249,18.30734455662894,29.86823775883253,11.560893202203594,0.1122710048779236,0.7079105133287548,0.5956395084508311,0.1844201999920187,0.9418203493700398,Medium
250,20.935016935531436,26.42687275991439,5.491855824382956,0.3320532441740338,0.719260194833466,0.3872069506594322,0.1830697999976109,0.9514101208723112,Medium
251,18.3477698246904,22.7742436585732,4.4264738338828025,0.6661163291640783,0.8180905379106931,0.1519742087466148,0.1910221999860368,0.9555668207595271,Medium
252,20.58619852853104,23.360370196954868,2.774171668423829,0.685290291417083,0.8176030447681167,0.1323127533510337,0.1938225000048987,0.7499265225860248,Medium
253,18.368726981064317,26.067760055936237,7.69903307487192,0.2699170450068968,0.6731699809714021,0.4032529359645053,0.1925324000039836,1.1617129157935149,High
254,22.51225754937364,28.63895185079442,6.126694301420784,0.3580246795832287,0.6997456429792975,0.3417209633960688,0.2054516999924089,0.7769316237865264,Medium
255,20.37120323957172,27.79615446733552,7.424951227763799,0.3869191527516353,0.7438578854708245,0.3569387327191892,0.2264532999979565,0.8115905382148269,Medium
256,17.692770435593413,22.797432965133627,5.104662529540214,0.4192546793175317,0.7081420998963209,0.2888874205787892,0.2022077000001445,1.190370838835325,High
257,17.140520740028997,24.95149324770944,7.810972507680443,0.2538058601350426,0.6648713604090911,0.4110655002740485,0.190689700000803,1.1151606054944392,High
258,19.17395035544652,23.228432580162625,4.054482224716107,0.510717819572538,0.7142118487861095,0.2034940292135715,0.2227631999994628,1.0455712694333856,High
259,17.03069226674757,22.266110472893835,5.235418206146264,0.4363500660161837,0.70941510012239,0.2730650341062062,0.2083469999925,1.209697543240374,High
260,16.1596308312802,21.28881209628812,5.129181265007919,0.4326962393505724,0.6444714340747787,0.2117751947242063,0.2003611000109231,1.2159779456123572,High
261,21.00276430132044,29.251894863318466,8.249130561998022,0.228139844346631,0.711761805919271,0.4836219615726399,0.2028141999908257,0.8123946267141977,Medium
262,18.329532879463,21.92173856891019,3.5922056894471908,0.5468170034129518,0.687292725084191,0.1404757216712392,0.1986771999945631,1.0718844578812634,High
263,18.73517373038593,22.50921124326635,3.774037512880419,0.4742906202840352,0.6909390525585121,0.2166484322744769,0.2258541999908629,1.1432142080246754,High
264,19.08983326609316,24.463382915040924,5.373549648947765,0.4733460746421258,0.7413200448964977,0.2679739702543719,0.2224757999938447,1.1244929151845309,High
265,22.92535922549736,26.54500629606185,3.61964707056449,0.6040371648046919,0.7878624587539241,0.1838252939492322,0.1954240999912144,0.7401985809757652,Medium
266,15.7428857388663,24.530441260713904,8.787555521847603,0.1337213663151204,0.5217658642235258,0.3880444979084053,0.1957154000119771,1.1954325701312638,High
267,18.296910959777478,22.94323319831343,4.646322238535955,0.5363001535319643,0.7451313573708117,0.2088312038388474,0.2117489999945974,1.0950357558564,High
268,18.28616390334584,26.358493327458092,8.072329424112255,0.2434444152715351,0.6362512461075074,0.3928068308359722,0.1906178999925032,0.9712131760210724,Medium
269,17.50781912734067,25.236609519457065,7.728790392116391,0.2869471262917725,0.679476257465958,0.3925291311741855,0.1997993999975733,1.2118925020228128,High
270,20.57834024266058,26.70419559526485,6.125855352604265,0.4298022655348559,0.7357462618014564,0.3059439962666004,0.1924551000120118,0.775736634132931,Medium
271,19.18519557251317,23.68297195410576,4.497776381592594,0.4705728398450961,0.6737756378170191,0.2032027979719229,0.2181596000009449,1.1690746913988224,High
272,18.545274936560887,23.831384334952663,5.28610939839178,0.4417924146894377,0.7250254631902872,0.2832330485008494,0.2003524999890942,1.16892265332639,High
273,19.811512677329254,24.447848284274,4.636335606944744,0.5154874964302388,0.7157034507950123,0.2002159543647734,0.1884436999971512,0.8099017480099807,Medium
274,18.840745333929995,24.89683849372335,6.056093159793356,0.3054474214421541,0.6599163275803585,0.3544689061382043,0.1854891999973915,1.1563908534852745,High
275,16.75515377796658,25.19920694985724,8.444053171890662,0.1220611921153976,0.4767558526498939,0.3546946605344962,0.1786043000029167,1.1640572538842502,High
276,17.564162278456642,22.021432885443534,4.457270606986896,0.4997864496431746,0.7099004852553374,0.2101140356121628,0.1770250000117812,1.188679135487475,High
277,18.685717279033693,26.597799553660717,7.912082274627021,0.2511259821249108,0.6634183413581048,0.4122923592331941,0.219309099993552,1.1251963594698176,High
278,19.31507601310418,22.792989985526283,3.4779139724221046,0.7235612764570988,0.8322786848869274,0.1087174084298285,0.1830992000031983,0.8283272214146636,Medium
279,20.53499564145976,24.952336790767365,4.417341149307603,0.4300234664758002,0.7313169254165744,0.3012934589407742,0.2124591000028886,0.9322808446630866,Medium
280,23.91757887605356,26.963576278319813,3.045997402266252,0.7110416072612521,0.829201914397618,0.1181603071363659,0.2075340000010328,0.5772775866604418,Low
281,22.34787636438633,25.451680043514177,3.1038036791278465,0.6742265252506056,0.8127351319681729,0.1385086067175673,0.2155895000032615,0.7752176230981553,Medium
282,28.049101784222792,30.02669483914834,1.9775930549255487,0.9139023476286684,0.9469753529926176,0.033073005363949,0.2065801999997347,0.4104254646056285,Low
283,17.966469026728312,22.25345020887531,4.286981182146999,0.4463156931313352,0.6906573336396372,0.244341640508302,0.2095872999925632,1.2256464342886286,High
284,19.722279478916267,28.88060586264848,9.158326383732213,0.2346576890989532,0.7013762549299897,0.4667185658310364,0.2033095999940997,0.8238361613177536,Medium
285,19.973906325989383,29.989926164679343,10.016019838689964,0.2170497973127204,0.796206133917612,0.5791563366048915,0.1849752999987686,0.7898010087300089,Medium
286,18.51639707833223,23.069777841884743,4.553380763552514,0.5193184135367529,0.7470451236818022,0.2277267101450493,0.2063725999905727,1.0992389820389428,High
287,22.182201160409235,24.678127763940985,2.4959266035317498,0.7305318345076843,0.8228955083740394,0.092363673866355,0.2046677000034833,0.7825068537739774,Medium
288,19.100102447324087,24.44309498927656,5.342992541952469,0.3586634785418824,0.674643029605113,0.3159795510632305,0.2094494000048143,1.2050370697860209,High
289,16.719232780122717,23.306128794683197,6.586896014560477,0.3436235777551742,0.6665275048783,0.3229039271231258,0.188892999998643,1.1550276747175898,High
290,21.00025189371355,25.7760735883604,4.775821694646851,0.4387263430255225,0.7406683292454588,0.3019419862199362,0.200772300013341,0.9275185128237048,Medium
291,18.508490213932355,24.30234487891979,5.793854664987435,0.5947882754377312,0.8228709545483177,0.2280826791105865,0.2138605000072857,0.9588464362927074,Medium
292,16.466997888344174,23.79240090938065,7.325403021036475,0.1503464817588505,0.5256712981984024,0.3753248164395519,0.1983677999960491,1.2265425678001292,High
293,27.489703226967947,31.47068371571589,3.9809804887479383,0.6939992438516892,0.8495681601070498,0.1555689162553606,0.2010662999964552,0.5257844078916248,Low
294,24.23661386040953,28.166708368944317,3.930094508534783,0.7600027234505135,0.8944087601795387,0.1344060367290253,0.2093153000023448,0.6155357445321922,Low
295,24.8951752848542,29.70021842669721,4.805043141843012,0.6452178951464534,0.8618520647626994,0.2166341696162459,0.1831162000016775,0.5740007227183187,Low
296,18.83701028013572,24.702768216667693,5.865757936531974,0.3606143430811802,0.700964735027379,0.3403503919461988,0.2264247000130126,1.1238335364831098,High
297,18.30393916008162,23.283884172977032,4.9799450128954135,0.4369220084163408,0.6968041792070001,0.2598821707906593,0.1889009000005899,1.256820771566788,High
298,26.088214732967277,29.262045867783108,3.173831134815835,0.8040631489875926,0.9034586329814844,0.0993954839938919,0.1943136000045342,0.4842160519973249,Low
299,16.763710015338273,22.103192251363215,5.339482236024946,0.521323702270787,0.7469363260155402,0.2256126237447532,0.254364299995359,1.1905951304622164,High
300,20.956494523182933,24.25990406104014,3.303409537857206,0.7770445317737668,0.8740292819061651,0.0969847501323983,0.2203038000006927,0.8054687949657844,Medium
301,22.87059292496466,25.642765810806907,2.772172885842245,0.6148491040969812,0.7663060838216657,0.1514569797246844,0.2029588999866973,0.797124003807342,Medium
302,21.735801403910816,27.2069724846807,5.471171080769885,0.4989243981688673,0.757880056300248,0.2589556581313807,0.1824053999880561,0.8706697528080568,Medium
303,18.97452212027276,30.605300973868136,11.630778853595377,0.1245909099199754,0.7096748330317927,0.5850839231118172,0.1980328000063309,0.927820761524522,Medium
304,21.037750095138357,24.92308259657809,3.8853325014397377,0.7190942417058372,0.8517732676351475,0.1326790259293102,0.2201899000065168,0.7368550552278488,Medium
305,23.120653148602813,28.104224661064023,4.983571512461211,0.3618608177051466,0.7450147865963884,0.3831539688912418,0.1892483999981777,0.5970496761844891,Low
306,16.987005885784864,25.47020012568129,8.483194239896427,0.1296752732561621,0.5154267523863691,0.385751479130207,0.2200364000018453,1.0715630379552807,High
307,16.965955235023976,23.312433647115107,6.34647841209113,0.3474557146071098,0.6684124745247972,0.3209567599176874,0.1896142999903531,1.1637342100847836,High
308,16.996687902834417,24.56785440140955,7.571166498575135,0.1926707202617603,0.5565570444088382,0.3638863241470779,0.2105224999977508,1.167822594996312,High
309,17.059441280151717,21.208119370560823,4.14867809040911,0.561162148164765,0.7243841751935323,0.1632220270287673,0.2245939999993425,1.24744997760682,High
310,17.920889688427934,24.357306202404967,6.436416513977033,0.3555954379394311,0.7125026477404212,0.35690720980099,0.2045146000018576,1.175104899930946,High
311,19.126410253815383,22.91982974249464,3.793419488679259,0.7126738922786888,0.8313914503980616,0.1187175581193727,0.2249187999987043,0.8751261711070458,Medium
312,19.501911164449204,26.187697090603077,6.685785926153869,0.409982605208196,0.7234775901581587,0.3134949849499626,0.1818676000111736,0.9321960428414808,Medium
313,20.24902193661039,27.008284810655727,6.759262874045337,0.5127268320938111,0.8383814508691035,0.3256546187752924,0.1836176000069826,0.7662445364673891,Medium
314,17.18599616506452,20.70229279559166,3.5162966305271404,0.629565798612295,0.7656392513241125,0.1360734527118174,0.1843879999942146,1.2157931834562128,High
315,23.87538851127821,27.749135001205214,3.873746489927008,0.561311701954612,0.7622730844055411,0.2009613824509291,0.2010957999882521,0.7622193436554878,Medium
316,22.57202072997604,26.8726957117806,4.300674981804558,0.4974655115966765,0.7435645863574328,0.2460990747607562,0.1976718999940203,0.8620190006769421,Medium
317,17.00585784242826,21.098630744066163,4.092772901637904,0.5638221442882688,0.7178625580816558,0.1540404137933869,0.1921542000054614,1.1816063056026196,High
318,23.64427033857169,33.14097786241027,9.496707523838577,0.2336427390236348,0.8593717987232748,0.62572905969964,0.2106423000077484,0.7580718688542768,Medium
319,18.58894972113753,25.23677160971998,6.647821888582445,0.2333951178948877,0.6376775302640413,0.4042824123691535,0.1870143999985885,1.114474045857734,High
320,18.84217687493236,23.50282660638893,4.660649731456573,0.5697322684039908,0.7575499171877992,0.1878176487838083,0.2150593000114895,0.9469395305417908,Medium
321,18.886563580436302,23.29222767193685,4.405664091500547,0.360519841577802,0.5809692186702454,0.2204493770924434,0.2103107000002637,1.0882033814984164,High
322,27.8081097137242,31.68366401656272,3.87555430283852,0.8496988139181326,0.935353914880302,0.0856551009621693,0.1780717000074219,0.3861537607464159,Low
323,20.98268080301393,27.497066160361136,6.514385357347205,0.4167079075269031,0.7847603015329532,0.36805239400605,0.1824774999986402,0.7662562857418683,Medium
324,20.817167867450245,24.927975690584447,4.110807823134202,0.4964202039202478,0.7045364945235226,0.2081162906032748,0.1838368000026093,0.8527311683248125,Medium
325,17.121386627121716,23.50630337633904,6.384916749217325,0.3646454825350751,0.6892577348086526,0.3246122522735775,0.1773956999968504,1.1708945479528736,High
326,21.0048792497103,27.77120524939356,6.766325999683257,0.4228114905574371,0.7522116915067638,0.3294002009493266,0.1779172999958973,0.918080832028026,Medium
327,18.954265639196294,23.35683981007657,4.402574170880278,0.4524906343830639,0.6527287921284165,0.2002381577453525,0.2214107000036165,1.233189757782179,High
328,18.76238834270332,27.334637722922203,8.572249380218885,0.2516210298640681,0.709950383322386,0.4583293534583179,0.2172163000068394,0.9120815985185246,Medium
329,21.37122037091533,23.809520730230183,2.438300359314852,0.7734788722225593,0.846222654077844,0.0727437818552847,0.2213973999896552,0.7934912768812993,Medium
330,17.76410780776998,25.99007659742862,8.225968789658637,0.1466115442390427,0.6025200585786056,0.4559085143395628,0.1976628999982494,1.0838464948386195,High
331,17.520038221513968,23.75201295734461,6.231974735830647,0.3197163595148261,0.6224131682561721,0.302696808741346,0.1808273999922676,1.1988689715966352,High
332,17.05287823468322,26.551670802089703,9.498792567406484,0.1165844900140311,0.5939829624229674,0.4773984724089363,0.2066766000061761,1.1613182763250898,High
333,17.221915944751267,21.75812869136212,4.536212746610854,0.5179060922396058,0.7292702675105599,0.211364175270954,0.195097200004966,1.212908637207817,High
334,15.845455843252584,23.20585158629024,7.360395743037657,0.2606174456066821,0.593584864188601,0.3329674185819188,0.2522626999998465,1.1716045635553924,High
335,18.16422241178556,23.179479748243512,5.015257336457953,0.4287940379204205,0.695856281479806,0.2670622435593855,0.1742171999940183,1.0848962041100392,High
336,17.266623579637304,26.90288504345072,9.636261463813412,0.1126793130312994,0.5981522206376977,0.4854729076063983,0.1958691000036196,1.2094610488215791,High
337,17.61696676783246,26.257471348218036,8.640504580385574,0.1303331929700405,0.524702011546947,0.3943688185769064,0.1872128000104567,1.1018976576045023,High
338,21.331886490951337,24.95698318250362,3.625096691552283,0.5868114341020363,0.7673480149458904,0.1805365808438541,0.1839475000015227,0.8627852193685812,Medium
339,18.867888403531374,23.727827621522817,4.859939217991439,0.4227573200668242,0.6853753000353248,0.2626179799685005,0.203002500013099,1.068798850549184,High
340,17.518605260878605,21.421901707351164,3.90329644647256,0.5938448444693089,0.7609775203890855,0.1671326759197766,0.1920357999915722,1.1997293637341486,High
341,17.002169471610312,23.412678607948838,6.410509136338522,0.3846792860329086,0.7017575385056692,0.3170782524727606,0.2058880999975372,1.2784830377273075,High
342,19.463831503765693,29.107363924565675,9.643532420799982,0.1157026198864863,0.7575838430240585,0.6418812231375721,0.2008648999908473,1.1374701716333182,High
343,19.343735844494475,25.24728337250401,5.90354752800954,0.4814496902449905,0.7678253831577057,0.2863756929127151,0.2254182000033324,0.8878006211910594,Medium
344,21.01509260217764,25.32378049137002,4.308687889192377,0.5660705820439299,0.7903847380405886,0.2243141559966587,0.2258008999924641,0.918419075936551,Medium
345,17.623596971001785,26.58492149736021,8.961324526358421,0.0804733222493077,0.5671101805153337,0.486636858266026,0.1980426999944029,1.188355109472943,High
346,21.476973183962617,26.139934986677492,4.662961802714879,0.5972699850091888,0.8079729858047289,0.21070300079554,0.2208722000068519,0.7966094792596812,Medium
347,22.40255840870361,26.300191584349506,3.897633175645893,0.4766408399078516,0.7243799451990361,0.2477391052911845,0.182720299999346,0.8673841186011098,Medium
348,18.207045589714667,22.870862059974296,4.663816470259629,0.452107911239145,0.6789282236204657,0.2268203123813206,0.1770584000041708,1.2023846338419812,High
349,20.177975591089886,29.444987575591732,9.267011984501847,0.1758171233703938,0.6960487647068797,0.5202316413364859,0.1948094999970635,0.8176444700181217,Medium
350,18.145415553525723,22.63520032237679,4.489784768851067,0.504204353621677,0.7187410859582254,0.2145367323365483,0.2048876999906497,1.2092147455442968,High
351,18.447955059583776,21.703353237031497,3.25539817744772,0.6962981705298015,0.8002241159845188,0.1039259454547173,0.1769826999952783,0.9689410485912624,Medium
352,21.69383502020225,25.63982168599805,3.9459866657958,0.644984496386945,0.8170182726874322,0.1720337763004872,0.1836669999902369,0.8664376005663773,Medium
353,18.703832017292736,26.71176165582645,8.007929638533714,0.2383986831979833,0.6252335672003432,0.3868348840023599,0.1786782999988645,0.9741696774443852,Medium
354,22.661122676296344,26.82382359035507,4.162700914058725,0.7407967787238213,0.8747817824969323,0.1339850037731109,0.2166209999995771,0.5993865429899761,Low
355,19.20398837097792,24.229395504701117,5.025407133723192,0.3592359842873598,0.649173780233003,0.2899377959456431,0.217577400006121,0.8982366323539719,Medium
356,17.880609074705585,27.67028287937582,9.789673804670231,0.082191509371965,0.5703036734846935,0.4881121641127284,0.2285485000029439,1.0297717057411415,High
357,17.661618675894584,22.48895018681913,4.827331510924548,0.5136810286367857,0.7210880751435255,0.2074070465067398,0.1752584999921964,1.126802538029933,High
358,21.602664519068576,24.947569469059808,3.344904949991232,0.6620012045767366,0.7967352480208995,0.1347340434441628,0.1771718999953009,0.8030619774076361,Medium
359,16.723591649062463,22.78401467006763,6.060423021005168,0.4562724343376228,0.7468717595775144,0.2905993252398915,0.2483832999860169,1.090212252705958,High
360,18.09050212421599,21.6831514979972,3.59264937378121,0.5741250988188681,0.725905485283883,0.1517803864650149,0.2069612000050256,1.1964639858065256,High
361,20.207332740723796,31.273431720572788,11.066098979848997,0.1572082509238402,0.7835770587987683,0.6263688078749281,0.1801783999981125,0.9301817204314816,Medium
362,18.854234708647752,27.42766721488524,8.573432506237484,0.2325807675109516,0.6232983027741227,0.3907175352631711,0.1927182000072207,0.9098408792254704,Medium
363,20.64365628776838,27.621410368756948,6.977754080988568,0.5125253236801534,0.8242819518588768,0.3117566281787234,0.1719581999932415,0.7697937644604541,Medium
364,25.935387110157627,29.20873854587992,3.2733514357222937,0.7788456521974937,0.8767235094058562,0.0978778572083625,0.1920433000050252,0.5471610301882295,Low
365,16.367474021423426,24.16261406825371,7.795140046830284,0.246981897689628,0.6103215498419666,0.3633396521523386,0.1819213999988278,1.0898994144167709,High
366,20.02655363366532,24.542003711441893,4.515450077776574,0.5252739563702129,0.7619615671648398,0.2366876107946268,0.1956875000032596,0.9178764746291356,Medium
367,29.75236909808283,33.44904049999982,3.696671401916987,0.8351995551518895,0.9142774535226182,0.0790778983707287,0.2202140999870607,0.3670072487016423,Low
368,17.635161523542457,22.099777721936643,4.464616198394186,0.5469886282048377,0.7457545105129726,0.1987658823081348,0.2075186000001849,1.143709033933895,High
369,16.84346214224543,21.28037957169772,4.43691742945229,0.5200281097748716,0.7020691155661457,0.1820410057912741,0.1769760000024689,1.0489325645371643,High
370,18.408495177601235,28.989688759095053,10.581193581493816,0.1340194952900735,0.6529371571463415,0.5189176618562679,0.1781255999958375,0.9450132663062072,Medium
371,15.965245831340134,21.84335143626258,5.878105604922446,0.4942674829613581,0.7605014632970079,0.2662339803356497,0.2224811999913072,1.2440393154198195,High
372,19.848559943601327,28.72355740040463,8.874997456803303,0.2576635352044154,0.7102552422745644,0.452591707070149,0.2124993999896105,0.8255087716553028,Medium
373,16.381757789353887,21.23781150286934,4.856053713515454,0.5257292450082094,0.7398986083197174,0.214169363311508,0.2339415000024018,1.2273225298802874,High
374,20.977089297877388,28.592501259589017,7.615411961711629,0.3302367674085099,0.7449529771845173,0.4147162097760073,0.2271083999949041,0.9027948272083944,Medium
