image,severity,R_mean,R_std,R_skew,R_kurtosis,G_mean,G_std,G_skew,G_kurtosis,B_mean,B_std,B_skew,B_kurtosis
254,0.7769316237865264,0.12775760641543507,1.0,0.7186877889583355,7.209268205290627,0.06978840132448544,0.9913451193138958,1.2714775836130563,16.745669779519574,0.06728656075038986,1.0187352502649514,1.455252405546111,19.076543723980322
255,0.8115905382148269,-0.10661776871905145,1.0,0.2983354047005821,4.0153367769149195,-0.14518988663931903,1.0006226571108305,0.3723906292608677,5.2875031927676215,0.1509218056728866,0.9976053001036991,0.2753477336495216,4.292143879948918
256,1.190370838835325,0.21695596957254087,0.9999999999999999,0.08804689235125526,1.0261424150214067,0.22143994840842074,0.9723486763444038,0.12927503846386795,1.417548266538808,0.1709376582296626,1.0057685616637457,0.2905181081293794,2.525702195155345
257,1.1151606054944392,0.17026973272894386,1.0,0.0997705452016916,0.1967031656271443,0.17399175711747245,0.992777273835523,0.1375711383235025,0.3712042825925197,0.16596452627134886,1.0124324108794511,0.2253321203445953,0.6046009410745898
258,1.0455712694333856,-0.16654138993585205,0.9955436756332705,0.7560305593794301,5.739431210198585,-0.12702107541566807,1.0342165282574947,0.6380204016586306,5.203706826552542,-0.10549648640959576,1.0,0.9249622983596544,7.61546954646445
259,1.209697543240374,-0.18433293281780605,0.9999999999999999,0.06686027278344864,0.6199992208407532,0.13702717900754768,0.982205754231094,0.02273279080429584,0.7578681975922654,-0.18614408797885093,1.0031309513357536,0.1060202493058135,0.8876358737108783
260,1.2159779456123572,0.130874009136249,0.9958221359276525,-0.07181930017204616,0.46973841473342404,-0.17476842890846928,1.0049992916960941,-0.03412678473625164,0.5151405154599469,0.10752758255336968,0.9999999999999999,-0.03317004438184374,0.6646726839223756
261,0.8123946267141977,-0.1692154465938327,0.9933742794310304,0.3762926007130052,2.149455965181458,-0.1262528904377862,1.0,0.5317249642780728,3.9282256351534643,-0.1362907406442751,1.006387016614572,0.5755538303740613,4.477039708797796
262,1.0718844578812634,0.19043188766415486,1.0,0.3827365399785506,3.0430310588237566,0.2787115863777539,0.9818769229412782,0.41852888719753106,4.120421377139106,0.2658613812812966,1.0217706123404364,0.4636942558831813,3.2319609592299647
263,1.1432142080246754,-0.168905381561862,0.9736685338699917,0.49781708606737596,2.9549381228335845,0.3084630763486998,0.9999999999999999,0.42449719904944305,2.9043552387860254,0.3342880026285853,1.014181832651988,0.5722425235133712,3.671049444936264
264,1.1244929151845309,0.19734411904054705,1.0,0.5618763381992823,2.6189115312340956,0.2061025835995259,1.008468470051641,0.4909721021877835,2.356170193413063,-0.12392391885541393,0.9396739213739759,0.9801899188848301,6.465434323323935
265,0.7401985809757652,-0.2055735865738988,1.0167318365283329,1.0664199588743435,13.690751674894205,0.09481535702330365,0.989049827458002,1.2373566924307364,18.165187566624933,-0.27928197519969855,1.0,2.0151573844853674,30.47194968438692
266,1.1954325701312638,0.09677998421674971,1.0,-0.13987311817850578,-0.14110179158844138,0.129604144314542,0.9931606061006213,-0.06194956733224274,-0.1033151219855668,-0.14091652773876864,1.0151656427745523,0.014391585256565547,-0.11585240489430149
267,1.0950357558564,-0.11268046474866786,1.026223536087006,0.3575266018086575,1.348307501564868,-0.20572493442865925,0.9913607550653861,0.394049262758727,2.0801697099325223,-0.18134970598707092,1.0,0.5423865149692438,2.688403652449135
268,0.9712131760210724,0.07068077404359005,0.9978748745198708,0.12943254481784428,0.24466873500591202,-0.104281834320353,1.0276117800340803,0.19033491397645252,0.5387246902734462,-0.1451512730487104,1.0000000000000002,0.2607576123064448,0.9682818159659856
269,1.2118925020228128,-0.16368348411041675,0.9999999999999999,0.41727800198533077,0.8373324782537628,-0.1315939106051583,0.9846483707392983,0.4598217828800995,1.4378880558922962,0.24171764665744724,1.0310409659039177,0.3735935827771544,0.8538102334826689
270,0.775736634132931,-0.13038374208412937,0.9895709215409796,0.2218800310563909,2.0522812240527095,0.08762719042328464,1.0066210945525451,0.28973870099609533,2.80274676904798,0.16126520804919037,1.0,0.3218627624977848,2.9186431978871514
271,1.1690746913988224,-0.1680548020264316,1.0,0.8060128685844759,3.1573629524873175,0.2479276120628104,1.047806239697644,0.6664348531133913,3.011473005444003,-0.12298124087373213,0.9707579741273543,1.0380913930714726,5.683434517955204
272,1.16892265332639,-0.11593754163023887,1.0108013379412357,0.38761049161403827,1.5173036577672976,-0.11072181966413334,1.0,0.4150846169069154,2.0435048261664344,-0.17893884392336837,0.9613190116782886,0.6922377710664285,4.439642331165482
273,0.8099017480099807,0.13072693372034108,1.000254426639295,0.20128903758273367,2.2802312573646555,0.1336810192016235,1.0,0.3020506236440159,3.280318694618818,-0.16680440732197108,0.99575301680567,0.43446355544876686,4.16120179690729
274,1.1563908534852745,0.17165502262131538,1.0,0.30491302449352137,1.0238967632548723,-0.1601643046336844,0.9624950220629962,0.392111635321834,1.6539688350749442,0.22704745445425054,1.0078525987192888,0.7294776604599535,3.7651779602061053
275,1.1640572538842502,0.15843003017195847,1.0,0.04280180085364466,0.10866628104282405,0.13537033728752787,0.988730197195568,0.1421827177458381,0.6036169820644375,-0.1340383537240238,1.0042636757793457,0.18689830870831617,0.6917806495362719
276,1.188679135487475,-0.14050947056069138,1.0,0.23117207832271686,1.317081373754882,-0.16710543878593273,0.995588378780533,0.31502546748816906,1.5666033183443568,0.19776015698791247,1.0055320274185136,0.40618270556330005,2.5947450398663214
277,1.1251963594698176,-0.19008441251246086,0.9971855924112712,0.4173812124596753,1.0594850091890367,-0.19008673387261182,1.0024914380715815,0.4635263826801067,1.459017236689058,-0.1822154152644963,0.9999999999999999,0.5122812222090115,1.4626945950142893
278,0.8283272214146636,0.09742041693067287,0.9999999999999999,0.047784723338722315,0.31550347410940427,0.15404378080818124,1.0050427499012742,0.10175212574823524,0.5203050187440192,-0.11973982112444409,0.9975626505905549,0.1402856223932851,0.6739360424657388
279,0.9322808446630866,0.06932056469869183,0.9913838007703254,0.26136098404427105,5.018185965112684,0.08111239550097954,1.0239284196341232,0.33230927153859896,5.615054795052867,-0.19506128145865537,1.0,0.36851540579511993,6.249659551546465
280,0.5772775866604418,-0.15887495804597954,1.0,1.6010389540738363,27.374228406922484,-0.10132425422418798,1.0294032013595218,1.3755582356627607,23.235088367086696,0.01342741798539715,0.9996178508377634,1.9337121774632626,36.79020975006804
281,0.7752176230981553,-0.20093945708128788,0.9919651012773211,0.9598884808450221,11.286903950587797,-0.15795596427987915,1.0032720390445882,0.9042686772119681,10.92956131689071,0.08443567761178948,1.0,1.3010148808141908,17.971782798157488
282,0.4104254646056285,-0.15427119754712942,0.9856801099726581,4.412678440263466,110.47831437137837,-0.005738617653066364,1.0,4.810729203341555,127.9892147619646,-0.31839539059628114,1.0613303803005674,7.173145736902165,209.87623561281103
283,1.2256464342886286,-0.13947441001082203,0.9946973692164678,0.2877801255983584,2.0995385057612213,0.22406474575851343,1.0,0.3170810510259948,3.164518442757804,0.23777083482643507,1.0157626820870187,0.2596392168527765,2.597913979200987
284,0.8238361613177536,0.0746715133864286,1.0,0.2588415736174788,1.2969953999427037,-0.10985903135605894,1.0020191608942624,0.3329899573189751,1.7740165964510988,0.07506284097452981,0.9808878471443583,0.35304016358475654,2.093110058450468
